66534,373223660,Lutfia04,Lutfia Novitasari,JHS 2 of Cianjur,,en,"Cianjur, Indonesia",2011-09-14 06:24:10,2011-09-14 06:24:10,2013-09-20 23:00:22,0,0,169,254,277,0,380641831911817216,"Tell me teddy bear, why love is so unfair? Will I ever find away? And answer to my pray :( ;(",,,,2013-09-19 10:37:39,36.3786111111111,female,female
560990,246918318,choimiyabi,Michelle Choi,College student with a love for creative arts.  Pastel Garden's DIY nail art blog updates on weekends. =)  Enjoy!,http://t.co/6gUIHzHMWn,ko,"Seoul, South Korea",2011-02-03 18:42:29,2011-02-03 18:42:29,2013-10-15 06:52:47,0,0,10,12,121,0,94726820271882240,@Rabbit_Lace 우왕! 룩북에도 올라와있넹? 치요이제 유명한거야? ㅋㅋㅋ,,,,2011-07-23 11:13:28,19555.6552777778,female,female
478117,73192282,jullyanarosa,Juliana Almeida!,aquela que não força simpatia pra ninguém =),http://t.co/WKr8DCRXqR,es,,2009-09-10 19:02:15,2009-09-10 19:02:15,2013-10-11 03:00:54,0,0,58,58,730,1,66236107863506944,"Hoje e aniver do meu irmão , parabens #gui , teamo chatinho",,,,2011-05-05 20:21:33,21342.6558333333,female,female
430500,1179277771,pomodoro39,ねこ,,,ja,,2013-02-14 14:13:00,2013-02-14 14:13:00,2013-10-08 18:30:46,0,0,0,0,0,0,,,,,,,,male,undefinable
95467,139736001,nathalielecosse,nathalielecosse,,,fr,,2010-05-03 14:32:09,2010-05-03 14:32:09,2013-09-22 09:22:11,0,0,1,4,0,0,,,,,,,,male,female_hidden
325699,701407688,MoreTimLessTalk,Tim Stroud,"The worst thing that ever happened to me is losing my mother     $, Team Heat. ,Team TG,Team CheeseHead",,en,,2012-07-17 17:06:32,2012-07-17 17:06:32,2013-10-03 14:45:37,0,0,224,213,1554,0,376493608448163840,@xx_aquafina follow back.,,,,2013-09-07 23:54:05,614.858888888889,male,male
492917,867076964,hanadi2006,hanadi,,,ar,,2012-10-07 22:49:13,2012-10-07 22:49:13,2013-10-11 21:07:27,0,0,0,3,4,0,255161633612124160,للصبااح رونق بھيّ : يحتااج منا استقباالہ بكل حب كوب قہوھ وباقہ رقيقہ من الاذكاار  كفيلہ ,,,,2012-10-08 04:24:08,8848.72194444444,female,female
645090,178234414,KateDurkinn,Kate Durkin,,,en,,2010-08-14 05:57:28,2010-08-14 05:57:28,2013-10-19 08:52:53,0,0,189,197,1070,0,390978895576461312,When everything's going great in life and then you get assigned that one essay and everything sucks. #mylife,,,,2013-10-17 23:13:27,33.6572222222222,female,female
85903,346584572,irishweedman,Conor Harrison,the only thing that gives order's in this world is balls,,en,ireland,2011-08-01 14:19:06,2011-08-01 14:19:06,2013-09-21 22:07:07,0,0,24,101,60,1,110629325790912512,@HIGH_TIMES_Mag 920 in ireland blaze up!,,,,2011-09-05 08:24:21,17941.7127777778,male,male
172718,385860896,allertadele,sally allerton,,http://t.co/dd5PJAKvaU,en,,2011-10-06 08:08:01,2011-10-06 08:08:01,2013-09-26 04:00:26,0,0,6,52,55,0,382165954249375744,"RT @TheAppWhisperer: Our Daily App Giveaway – Diptic PDQ http://t.co/SbdDwdFGLc @nickfromupnorth, @photojack",,,,2013-09-23 15:33:58,60.4411111111111,female,female
34445,767937014,AmandaSailsbery,Amanda Sailsbery,,,en,pocatello id,2012-08-19 17:37:41,2012-08-19 17:37:41,2013-09-19 10:30:10,0,0,7,58,4,0,342038653419261952,My baby had her babies &lt;3 five kittens (: I need names !!! http://t.co/zQ3geS4auH,,,,2013-06-04 22:02:24,2556.46277777778,female,female
628041,1482601123,LeguiLara,Lara Legui,Los caminos del Che son infinitos.,,es,Argentina,2013-06-04 15:40:32,2013-06-04 15:40:32,2013-10-18 13:00:47,0,0,1,10,27,0,375429140041568256,@SergioOpatowski Totalmente de acuerdo.¿ Por que se escondía? y la mujer lo acompañaba? Tranquilo Opatowki. NO le de comida a los medios.,,,,2013-09-05 01:24:16,1043.60861111111,female,female
461719,1438756909,q_576376289,马元元,,,zh,,2013-05-18 15:54:45,2013-05-18 15:54:45,2013-10-10 07:52:43,0,0,1,24,0,0,,,,,,,,male,ambiguous
482718,553639224,dltjs7679,이선영,안녕하세요.이선영입니다,,ko,인천,2012-04-14 14:02:32,2012-04-14 14:02:32,2013-10-11 08:52:38,0,0,1,27,27,0,359105840269103104,@dltjs7679 신기방기,,,,2013-07-22 00:21:18,1952.52222222222,female,female_hidden
511083,1050774571,0Fischer,Un tal Carlos :3,te quiero fachero con vos en todas hueco,,es,"Misiónes,Posadas",2012-12-31 17:07:02,2012-12-31 17:07:02,2013-10-12 19:00:33,0,0,77,220,1194,0,389035429179428864,Marcos y tanke vician mi pc Ja,,,,2013-10-12 14:30:48,4.49583333333333,male,male
9516,257262232,FateTHaroun,이한빈,,,en,,2011-02-25 02:04:12,2011-02-25 02:04:12,2013-09-18 06:37:23,0,0,2,1,1,0,40955526070272000,핸드폰 번호 바꾸면 힘들다,,,,2011-02-25 02:05:32,22468.5308333333,male,ambiguous
589724,1642165453,pinkMto,ピンク慎太郎,,,ja,,2013-08-03 05:40:30,2013-08-03 05:40:30,2013-10-16 15:07:40,0,0,47,65,14,0,363791118137180160,@__i_gen__ はよ,,,,2013-08-03 22:38:56,1768.47888888889,male,undefinable
1322,90609842,balim1,max,,,en,,2009-11-17 11:24:45,2009-11-17 11:24:45,2013-09-17 22:15:09,0,0,3,2,7,0,12987197942,bin jetzt aufgestanden obwohl ich noch 2 stunden schlafen können blos weil ich gestern die falsche zeit hatte,,,,2010-04-28 04:20:30,29729.9108333333,male,male
362739,344079140,ka3847,김상민,,,ko,,2011-07-28 14:27:40,2011-07-28 14:27:40,2013-10-05 10:07:20,0,0,0,0,0,0,,,,,,,,male,male_hidden
197092,100930345,ashutosh4,ashutosh ranjan,,,en,,2010-01-01 07:41:31,2010-01-01 07:41:31,2013-09-27 08:37:20,0,0,2,20,0,0,,,,,,,,male,male
299666,1618050188,VerMadiedo,Jonathan Madiedo v,,,es,villavicencio meta,2013-07-24 15:44:01,2013-07-24 15:44:01,2013-10-02 07:22:36,0,1,1,44,0,0,,,,,,,,male,male
